Terrain_Type,Timestamp,Weather_Condition,Irradiance_W_m2,Panel_Bus_Voltage,Shunt_Current,Temperature_Ambient,Temperature_Panel,Humidity_Relative,Atm_Pressure,Altitude_Approx,Panel_Tilt_Angle_Z,Dust_Density_g_m2,RGB_Red,RGB_Green,RGB_Blue,Motion_Detected,Current_Predicted,Voltage_Predicted,Power_Predicted,Efficiency_Predicted,Efficiency_Drop_Percent,Ideal_Max_Power,Heat_Dissipation_C,Root_Cause_Class,Recommended_Action
Plain,2025-01-04 11:00:00,,989.4611398783613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.162027045412756,27.52151489956292,252.1528638405256,16.977799039256887,15.339018415762018,296.8383419635084,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-01-04 12:00:00,,813.6206410257292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.589387884823272,28.283043018788224,214.65098403272677,17.573730386066064,12.418165212987176,244.08619230771876,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-04 13:00:00,,490.0689002180118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.544488820435534,27.220283775885726,123.70227530859543,16.805014574874583,16.429053284289896,147.02067006540352,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Coastal,2025-01-04 14:00:00,,1000.0,0.0,0.0,0.0,0.0,77.29629914791474,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,9.855629616159076,28.49530180592787,280.83914039989395,18.710135936035574,6.697960000035231,300.0,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-04 15:00:00,,1118.8533522437833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.302814790347895,0.45933163282563694,0.28272922879680834,0.22997563775664312,Stable,2.0346352544076423,5.331210404516338,10.84706863769377,0.6459356661467865,96.77799639545852,335.656005673135,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-04 16:00:00,,613.6656392594675,0.0,0.0,-0.8096008387166833,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,5.949196572636489,28.60368666446569,170.16895466900735,18.466547939117937,8.066321972460678,184.09969177784026,0.8096008387166833,Normal_Operation,No action required. System healthy.
Desert,2025-01-04 17:00:00,,1101.0609630171327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4838489330831,0.4022788450179045,0.28937344870781545,0.18756557572857055,Sand_Drift,3.2272533158738224,8.756596143824792,28.259753940926487,1.7100266393450414,91.47051192546223,330.3182889051398,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-04 18:00:00,,972.5125705424904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.71987464092764,17.155922655058426,98.12972693638467,6.722278430970024,66.4804567515434,291.7537711627471,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Coastal,2025-01-04 19:00:00,,264.95652794305994,0.0,0.0,0.0,0.0,71.22220573762964,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,2.5270280323734733,28.820486628103374,72.83017761586207,18.279070777401948,9.513070093453713,79.48695838291798,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-04 20:00:00,,375.75380595166894,0.0,0.0,0.0,0.0,92.56877537435194,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,3.5386296770217522,28.031420699036325,99.19281717469177,17.56773331778307,12.779229456513407,112.72614178550067,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-04 21:00:00,,1030.5673754611962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31231830694055,0.48204441622568106,0.26461897315656113,0.22534383742102657,Stable,2.3256261610271416,6.833619699179416,15.892444746922076,1.0274062658708318,94.87621825070231,309.17021263835886,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-04 22:00:00,,588.2984049530348,0.0,0.0,0.0,0.0,82.07752730234775,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,5.5142531657036145,29.624300902893154,163.355895035535,18.490728104502942,7.963076542238234,176.48952148591044,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-04 23:00:00,,1212.8115933138224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43827977517273,0.43817468122712383,0.3272694740462337,0.25120535841439473,Stable,2.467295854748511,6.041401121664384,14.90592394435554,0.8189089955126296,95.91443321768939,363.8434779941467,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-05 00:00:00,,965.6735649365359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.452554827928378,0.3105397503993065,0.28547482905115124,0.2356254509937735,Stable,1.3851919645381994,4.38012777454981,6.067317796956982,0.4185770600271932,97.91287423313155,289.70206948096074,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-05 01:00:00,,948.8318722983108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26493147028346,0.4695139238529773,0.2960553889042502,0.29091133082298076,Stable,2.6372694510153027,7.983231488562543,21.053932525169415,1.4782492485011953,92.62945393626913,284.6495616894932,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-05 02:00:00,,1028.1229126976575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.532960386185735,27.553292968250336,262.6644503753004,17.02093772097999,15.115336080735553,308.43687380929725,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-01-05 03:00:00,,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,10.776900231248682,28.487894991682012,307.01120212364606,18.595469541105153,7.247370959623545,330.0,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-05 04:00:00,,475.3011933520804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.435154853163384,28.65303099529189,127.0806294766097,17.79960933659181,11.497797455430659,142.59035800562413,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-05 05:00:00,,1236.5881913254575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.168158438789593,0.41329449743806296,0.28973934968870185,0.2572760371532756,Stable,4.219918916629395,10.607855430354107,44.76428979542115,2.4120220398281167,87.96582716320437,370.97645739763726,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-05 06:00:00,,748.576402630055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.199225342630708,29.50386922680591,212.4050030432834,18.899518883118283,5.837543664227917,224.57292078901648,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-05 07:00:00,,491.10467248507865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.308517606044944,0.4270805961573157,0.2886047726386563,0.4043656905556172,Stable,2.4569372105432565,13.800074131458333,33.90591564183539,4.596433740976662,77.14178168422883,147.33140174552358,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-05 08:00:00,,891.1672063855342,0.0,0.0,11.597150816973926,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,8.564570738402796,28.66933206633783,245.54052250490997,18.354728006654064,8.499953660515814,267.35016191566024,-11.597150816973926,Normal_Operation,No action required. System healthy.
Plain,2025-01-05 09:00:00,,283.5802593622025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,1.9451448363118895,20.89394081982478,40.64174109588838,9.532027115457272,52.78283296135528,85.07407780866076,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Desert,2025-01-05 10:00:00,,867.9155267033523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63286473115432,0.4503010567908346,0.30791430146992876,0.27121252938344265,Stable,5.242968635417561,17.49779548598365,91.74039292196326,7.04139025814924,64.90080805075588,260.3746580110057,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-05 11:00:00,,957.3353656174214,0.0,0.0,0.0,0.0,77.02402632932554,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,8.784591605937797,29.33226097056136,257.67193350517016,17.931202984390577,10.592856209915647,287.2006096852264,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-05 12:00:00,,810.6298312758419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.608129707696386,20.297448047288267,113.83072138442132,9.353811803954299,53.384163504468,243.18894938275255,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Plain,2025-01-05 13:00:00,,590.3599403666454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.425683445861825,29.402119330916534,159.5265921270078,17.994293345242056,10.432654259993,177.10798210999363,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-05 14:00:00,,1084.6891589649906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,10.153141599096735,28.33993210068717,287.73934352706385,17.674040576177237,11.84638627606336,325.4067476894972,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-05 15:00:00,,545.0770059962836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.090434473772237,27.330453132613297,139.12388081007114,16.995021384455416,15.438087849730797,163.52310179888505,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Himalayan,2025-01-05 16:00:00,,785.6022503586278,0.0,0.0,-9.267965380796344,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.374718366765329,28.06790440667836,206.99289014454442,17.55064420178823,12.543392040583235,235.6806751075883,9.267965380796344,Normal_Operation,No action required. System healthy.
Coastal,2025-01-05 17:00:00,,335.9494675008415,0.0,0.0,0.0,0.0,87.9096639471228,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,3.325033842434972,27.694890201010328,92.08644718088001,18.237677447957306,9.52832764243433,100.78484025025244,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-05 18:00:00,,1087.8743593724998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.733197479665886,0.37231764783150295,0.2774888223481684,0.16322562324161774,Stable,3.4602059575832644,8.747707654883193,30.268870142623552,1.8537883533131043,90.75370944658977,326.36230781174993,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-05 19:00:00,,845.9409996857092,0.0,0.0,0.9941048757110575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.960811882426005,28.950227539505853,230.46731539543475,18.14829737985619,9.543435520943277,253.78229990571276,-0.9941048757110575,Normal_Operation,No action required. System healthy.
Coastal,2025-01-05 20:00:00,,662.9517042932281,0.0,0.0,0.0,0.0,92.1475594420641,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,6.42765902614827,27.799740506489442,178.68725299111654,17.9508043388103,10.60520002688552,198.88551128796843,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-05 21:00:00,,362.16339240654764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,2.161634683977063,16.27298887650854,35.176257167433796,6.4633118246937915,67.91922271786346,108.64901772196428,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Himalayan,2025-01-05 22:00:00,,685.3344366405707,0.0,0.0,2.774796249497946,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.283925746999536,28.192827651515778,177.16163556008047,17.21684651389796,14.24910371184559,205.60033099217122,-2.774796249497946,Normal_Operation,No action required. System healthy.
Desert,2025-01-05 23:00:00,,1047.0394429082526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.898999722438838,0.4569520738556693,0.27983522090414537,0.23935587920446777,Stable,1.4048116973444975,4.305574586079085,6.048521542313091,0.38487393153710053,98.08051589584042,314.11183287247576,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-06 00:00:00,,200.80964158264214,0.0,0.0,0.0,0.0,70.00767687584388,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,1.880813919856279,28.96294757819856,54.47391496514356,18.02491996486157,11.05267441839911,60.24289247479264,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-06 01:00:00,,637.6528280979584,0.0,0.0,5.175805956577404,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,5.960324857161152,29.165550214174164,173.83615391432403,18.15560549642147,9.599632371596433,191.29584842938752,-5.175805956577404,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 02:00:00,,605.747251859496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.573342746724711,29.37679146479023,163.72692763233303,17.999468968902445,10.396680060270091,181.7241755578488,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 03:00:00,,304.9024457565725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,2.895837109842882,28.575968506064424,82.75135004956282,18.05403899046471,10.510767337594928,91.47073372697174,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 04:00:00,,850.219890901462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.084974150894334,28.263563883062314,228.5101834067095,17.90369361416808,10.761205074404378,255.0659672704386,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-06 05:00:00,,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.34717369237838,0.4341646277862865,0.3536425745310496,0.2436875926125206,Stable,5.113800955062629,12.864062753799322,65.78425639636457,3.5066234752859575,82.50418712862644,375.0,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-06 06:00:00,,825.0174592947513,0.0,0.0,0.0,0.0,87.19630462605384,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,7.992121540917143,29.58563140240148,236.4519620327675,19.091397835901255,4.850310545937031,247.5052377884254,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-06 07:00:00,,715.227643846903,0.0,0.0,-3.098202190853419,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Snow_Slide,6.631585690175644,29.501126302670997,195.6392470328573,18.218634059964263,9.244887469127894,214.5682931540709,3.098202190853419,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 08:00:00,,286.98339074873587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,2.78651755616405,27.496083448480224,76.6183192549419,17.757298560010483,12.029044029762503,86.09501722462076,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-06 09:00:00,,916.1228577497128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.473587361856154,0.40613900070565534,0.2853238768059294,0.21931843808098578,Stable,2.631014063297038,8.373172729054193,22.02993520455682,1.6019624001543789,92.0134185771239,274.8368573249138,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-06 10:00:00,,835.3773596417707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.901848999863123,0.45231209125091,0.3191776201853562,0.25363054171181093,Stable,3.4944054324564515,11.694111637035524,40.86396723220914,3.258517968457115,83.75921217551388,250.6132078925312,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-06 11:00:00,,705.6915162366317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.733419663629131,27.702815578078187,186.53468315132307,17.60529692217638,12.304586003128415,211.70745487098952,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 12:00:00,,284.43763602876066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,2.6462544493548736,27.86405365490771,73.73537596136246,17.241731128866398,14.590207941159218,85.3312908086282,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 13:00:00,,635.9404390926716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Vibration,6.153454875222331,29.722211031247326,182.8942843726158,19.153025753559717,4.634345898188419,190.78213172780147,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-06 14:00:00,,856.418395292862,0.0,0.0,0.6869992746458831,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,8.047308149394734,27.265920338660994,219.41726294205424,17.06693790232107,14.92999058667669,256.92551858785856,-0.6869992746458831,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 15:00:00,,1028.6756311609067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.718652593332632,29.089748035286327,282.7131551825283,18.310278047072345,8.68517460954472,308.602689348272,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-06 16:00:00,,850.1872879988707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.638668467269532,0.36549018911835995,0.2555254129755776,0.2178301468899812,Sand_Drift,3.912468089706016,13.369199280766038,52.30656557091774,4.098358304939962,79.57223127221154,255.05618639966121,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-06 17:00:00,,354.45289640062674,0.0,0.0,0.0,0.0,89.17529235046054,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,3.2180121447290135,28.54068894994491,91.84428365985588,17.241945757942155,14.432813015983736,106.33586892018802,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-06 18:00:00,,947.7102244291872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2061122711983,0.45378133891952016,0.27776549864235633,0.2666409899471598,Stable,4.3655292842436255,13.02298976170415,56.85224317312438,3.996459193027598,80.07373314324381,284.3130673287561,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-06 19:00:00,,961.5051682142202,0.0,0.0,2.1134437553514154,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Snow_Slide,8.940328596311119,27.785441919144187,248.41098095086647,17.211823775158884,14.178735421376231,288.45155046426606,-2.1134437553514154,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-06 20:00:00,,800.8365044133502,0.0,0.0,7.17274946708033,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.641708543388507,29.258921192131,223.58814804423852,18.597401824620434,7.3213403648075275,240.25095132400506,-7.17274946708033,Normal_Operation,No action required. System healthy.
Plain,2025-01-06 21:00:00,,772.129578287159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.288872624525259,28.599635760411417,208.45910216545641,17.983101714640775,10.393693434958562,231.6388734861477,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-06 22:00:00,,1143.2471393926983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.092493658633952,0.473529945675168,0.23837197187546597,0.15456561436145883,Stable,4.827808165500877,12.565353138599484,60.66311448493266,3.535412905156391,82.36404801699784,342.9741418178095,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-06 23:00:00,,527.3012790070131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.745814262222816,29.642663312258453,140.67857431758517,17.763524657174816,11.628723390201923,158.19038370210393,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-07 00:00:00,,693.7593022121832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.413466482456886,27.509229660441385,176.42952238544964,16.93768477296387,15.635544264317646,208.12779066365496,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-01-07 01:00:00,,703.6033744088893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.897337714576393,28.72657910874788,198.13691749752905,18.75577131322485,6.5748907327558115,211.0810123226668,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-07 02:00:00,,1145.1211513328237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3379132373075,0.46526243298087855,0.39272167166809135,0.30720792358959575,Sand_Drift,5.33452178505961,14.361325081850188,76.6108015114528,4.457532788529314,77.76408714658444,343.5363453998471,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-07 03:00:00,,891.5977992249493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.975466436436157,0.48944421037743213,0.3687729838834026,0.17108548119247946,Stable,2.5093513840349515,8.349449667851298,20.95170307995282,1.565432961554087,92.19615814829626,267.47933976748476,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
